  0.000000000000000E+000  0.997785157790821       0.000000000000000E+000
  6.103515625000000E-005  0.997785157790738       0.000000000000000E+000
  1.220703125000000E-004  0.997785157789456       0.000000000000000E+000
  1.831054687500000E-004  0.997785157783907       0.000000000000000E+000
  2.441406250000000E-004  0.997785157768982       0.000000000000000E+000
  3.051757812500000E-004  0.997785157737559       0.000000000000000E+000
  3.662109375000000E-004  0.997785157680526       0.000000000000000E+000
  4.272460937500000E-004  0.997785157586813       0.000000000000000E+000
  4.882812500000000E-004  0.997785157443437       0.000000000000000E+000
  5.493164062500000E-004  0.997785157235550       0.000000000000000E+000
  6.103515625000000E-004  0.997785156946490       0.000000000000000E+000
  6.713867187500000E-004  0.997785156557849       0.000000000000000E+000
  7.324218750000000E-004  0.997785156049538       0.000000000000000E+000
  7.934570312500000E-004  0.997785155399860       0.000000000000000E+000
  8.544921875000000E-004  0.997785154585595       0.000000000000000E+000
  9.155273437500000E-004  0.997785153582085       0.000000000000000E+000
  9.765625000000000E-004  0.997785152363324       0.000000000000000E+000
  1.037597656250000E-003  0.997785150902056       0.000000000000000E+000
  1.098632812500000E-003  0.997785149169877       0.000000000000000E+000
  1.159667968750000E-003  0.997785147137340       0.000000000000000E+000
  1.220703125000000E-003  0.997785144774065       0.000000000000000E+000
  1.281738281250000E-003  0.997785142048852       0.000000000000000E+000
  1.342773437500000E-003  0.997785138929795       0.000000000000000E+000
  1.403808593750000E-003  0.997785135384404       0.000000000000000E+000
  1.464843750000000E-003  0.997785131379725       0.000000000000000E+000
  1.525878906250000E-003  0.997785126882461       0.000000000000000E+000
  1.586914062500000E-003  0.997785121859098       0.000000000000000E+000
  1.647949218750000E-003  0.997785116276026       0.000000000000000E+000
  1.708984375000000E-003  0.997785110099671       0.000000000000000E+000
  1.770019531250000E-003  0.997785103296612       0.000000000000000E+000
  1.831054687500000E-003  0.997785095833711       0.000000000000000E+000
  1.892089843750000E-003  0.997785087678232       0.000000000000000E+000
  1.953125000000000E-003  0.997785078797968       0.000000000000000E+000
  2.014160156250000E-003  0.997785069161354       0.000000000000000E+000
  2.075195312500000E-003  0.997785058737592       0.000000000000000E+000
  2.136230468750000E-003  0.997785047496759       0.000000000000000E+000
  2.197265625000000E-003  0.997785035409923       0.000000000000000E+000
  2.258300781250000E-003  0.997785022449245       0.000000000000000E+000
  2.319335937500000E-003  0.997785008588091       0.000000000000000E+000
  2.380371093750000E-003  0.997784993801123       0.000000000000000E+000
  2.441406250000000E-003  0.997784978064396       0.000000000000000E+000
  2.502441406250000E-003  0.997784961355449       0.000000000000000E+000
  2.563476562500000E-003  0.997784943653385       0.000000000000000E+000
  2.624511718750000E-003  0.997784924938952       0.000000000000000E+000
  2.685546875000000E-003  0.997784905194613       0.000000000000000E+000
  2.746582031250000E-003  0.997784884404609       0.000000000000000E+000
  2.807617187500000E-003  0.997784862555022       0.000000000000000E+000
  2.868652343750000E-003  0.997784839633823       0.000000000000000E+000
  2.929687500000000E-003  0.997784815630919       0.000000000000000E+000
  2.990722656250000E-003  0.997784790538187       0.000000000000000E+000
  3.051757812500000E-003  0.997784764349509       0.000000000000000E+000
  3.112792968750000E-003  0.997784737060791       0.000000000000000E+000
  3.173828125000000E-003  0.997784708669978       0.000000000000000E+000
  3.234863281250000E-003  0.997784679177064       0.000000000000000E+000
  3.295898437500000E-003  0.997784648584091       0.000000000000000E+000
  3.356933593750000E-003  0.997784616895139       0.000000000000000E+000
  3.417968750000000E-003  0.997784584116314       0.000000000000000E+000
  3.479003906250000E-003  0.997784550255723       0.000000000000000E+000
  3.540039062500000E-003  0.997784515323442       0.000000000000000E+000
  3.601074218750000E-003  0.997784479331484       0.000000000000000E+000
  3.662109375000000E-003  0.997784442293750       0.000000000000000E+000
  3.723144531250000E-003  0.997784404225975       0.000000000000000E+000
  3.784179687500000E-003  0.997784365145674       0.000000000000000E+000
  3.845214843750000E-003  0.997784325072077       0.000000000000000E+000
  3.906250000000000E-003  0.997784284026051       0.000000000000000E+000
  3.967285156250000E-003  0.997784242030029       0.000000000000000E+000
  4.028320312500000E-003  0.997784199107922       0.000000000000000E+000
  4.089355468750000E-003  0.997784155285032       0.000000000000000E+000
  4.150390625000000E-003  0.997784110587959       0.000000000000000E+000
  4.211425781250000E-003  0.997784065044498       0.000000000000000E+000
  4.272460937500000E-003  0.997784018683537       0.000000000000000E+000
  4.333496093750000E-003  0.997783971534952       0.000000000000000E+000
  4.394531250000000E-003  0.997783923629493       0.000000000000000E+000
  4.455566406250000E-003  0.997783874998669       0.000000000000000E+000
  4.516601562500000E-003  0.997783825674635       0.000000000000000E+000
  4.577636718750000E-003  0.997783775690063       0.000000000000000E+000
  4.638671875000000E-003  0.997783725078034       0.000000000000000E+000
  4.699707031250000E-003  0.997783673871900       0.000000000000000E+000
  4.760742187500000E-003  0.997783622105172       0.000000000000000E+000
  4.821777343750000E-003  0.997783569811388       0.000000000000000E+000
  4.882812500000000E-003  0.997783517023991       0.000000000000000E+000
  4.943847656250000E-003  0.997783463776204       0.000000000000000E+000
  5.004882812500000E-003  0.997783410100906       0.000000000000000E+000
  5.065917968750000E-003  0.997783356030508       0.000000000000000E+000
  5.126953125000000E-003  0.997783301596837       0.000000000000000E+000
  5.187988281250000E-003  0.997783246831014       0.000000000000000E+000
  5.249023437500000E-003  0.997783191763338       0.000000000000000E+000
  5.310058593750000E-003  0.997783136423174       0.000000000000000E+000
  5.371093750000000E-003  0.997783080838845       0.000000000000000E+000
  5.432128906250000E-003  0.997783025037523       0.000000000000000E+000
  5.493164062500000E-003  0.997782969045135       0.000000000000000E+000
  5.554199218750000E-003  0.997782912886255       0.000000000000000E+000
  5.615234375000000E-003  0.997782856584026       0.000000000000000E+000
  5.676269531250000E-003  0.997782800160063       0.000000000000000E+000
  5.737304687500000E-003  0.997782743634378       0.000000000000000E+000
  5.798339843750000E-003  0.997782687025306       0.000000000000000E+000
  5.859375000000000E-003  0.997782630349431       0.000000000000000E+000
  5.920410156250000E-003  0.997782573621532       0.000000000000000E+000
  5.981445312500000E-003  0.997782516854524       0.000000000000000E+000
  6.042480468750000E-003  0.997782460059409       0.000000000000000E+000
  6.103515625000000E-003  0.997782403245237       0.000000000000000E+000
  6.164550781250000E-003  0.997782346419072       0.000000000000000E+000
  6.225585937500000E-003  0.997782289585966       0.000000000000000E+000
  6.286621093750000E-003  0.997782232748936       0.000000000000000E+000
  6.347656250000000E-003  0.997782175908961       0.000000000000000E+000
  6.408691406250000E-003  0.997782119064972       0.000000000000000E+000
  6.469726562500000E-003  0.997782062213856       0.000000000000000E+000
  6.530761718750000E-003  0.997782005350471       0.000000000000000E+000
  6.591796875000000E-003  0.997781948467661       0.000000000000000E+000
  6.652832031250000E-003  0.997781891556288       0.000000000000000E+000
  6.713867187500000E-003  0.997781834605260       0.000000000000000E+000
  6.774902343750000E-003  0.997781777601575       0.000000000000000E+000
  6.835937500000000E-003  0.997781720530370       0.000000000000000E+000
  6.896972656250000E-003  0.997781663374974       0.000000000000000E+000
  6.958007812500000E-003  0.997781606116973       0.000000000000000E+000
  7.019042968750000E-003  0.997781548736275       0.000000000000000E+000
  7.080078125000000E-003  0.997781491211185       0.000000000000000E+000
  7.141113281250000E-003  0.997781433518490       0.000000000000000E+000
  7.202148437500000E-003  0.997781375633538       0.000000000000000E+000
  7.263183593750000E-003  0.997781317530336       0.000000000000000E+000
  7.324218750000000E-003  0.997781259181642       0.000000000000000E+000
  7.385253906250000E-003  0.997781200559068       0.000000000000000E+000
  7.446289062500000E-003  0.997781141633186       0.000000000000000E+000
  7.507324218750000E-003  0.997781082373637       0.000000000000000E+000
  7.568359375000000E-003  0.997781022749241       0.000000000000000E+000
  7.629394531250000E-003  0.997780962728115       0.000000000000000E+000
  7.690429687500000E-003  0.997780902277793       0.000000000000000E+000
  7.751464843750000E-003  0.997780841365343       0.000000000000000E+000
  7.812500000000000E-003  0.997780779957489       0.000000000000000E+000
  7.873535156250000E-003  0.997780718020740       0.000000000000000E+000
  7.934570312500000E-003  0.997780655521506       0.000000000000000E+000
  7.995605468750000E-003  0.997780592426228       0.000000000000000E+000
  8.056640625000000E-003  0.997780528701504       0.000000000000000E+000
  8.117675781250000E-003  0.997780464314207       0.000000000000000E+000
  8.178710937500000E-003  0.997780399231609       0.000000000000000E+000
  8.239746093750000E-003  0.997780333421509       0.000000000000000E+000
  8.300781250000000E-003  0.997780266852344       0.000000000000000E+000
  8.361816406250000E-003  0.997780199493310       0.000000000000000E+000
  8.422851562500000E-003  0.997780131314474       0.000000000000000E+000
  8.483886718750000E-003  0.997780062286890       0.000000000000000E+000
  8.544921875000000E-003  0.997779992382698       0.000000000000000E+000
  8.605957031250000E-003  0.997779921575233       0.000000000000000E+000
  8.666992187500000E-003  0.997779849839124       0.000000000000000E+000
  8.728027343750000E-003  0.997779777150384       0.000000000000000E+000
